numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,4,2019-04-17 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1893.79,0.00,1893.79
2019,4,2019-04-17 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09352634000269,JAIME T MOURA,200.00,0.00,200.00
2019,4,2019-04-17 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09095183000140,Energisa Paraíba Distribuidora de Energia S.A.,466.50,0.00,466.50
2019,4,2019-04-17 00:00:00+00:00,EFRAIM FILHO,DEM,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",05443449000148,VERTICE - SOCIEDADE CIVIL DE PROFISSIONAIS ASSOCIADOS,6500.00,0.00,6500.00
2019,4,2019-04-17 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,225.00,0.00,225.00
2019,4,2019-04-17 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***64021***,EDUARDO CAVALCANTI BRINDEIRO,2000.00,0.00,2000.00
2019,4,2019-04-17 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,27.67,0.00,27.67
2019,4,2019-04-17 00:00:00+00:00,EFRAIM FILHO,DEM,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,863.49,0.00,863.49
2019,4,2019-04-17 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03882108000143,WM COMERCIO DE COMBUSTIVEIS LTDA,224.99,0.00,224.99
2019,4,2019-04-17 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02072286000308,PETROIL COMBUSTIVEIS LTDA - LAGO SUL,150.03,0.00,150.03
2019,4,2019-04-17 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.37,0.00,11.37
2019,4,2019-04-17 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,07286731000194,SILT SELF SERVICE EIRELI ME,20.28,0.00,20.28
2019,4,2019-04-17 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-909.09,0.00,-909.09
2019,4,2019-04-17 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,TELEFONIA,33000118001221,TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL,26.46,0.00,26.46
2019,4,2019-04-17 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1530.39,0.00,1530.39
2019,4,2019-04-16 17:11:42+00:00,AGUINALDO RIBEIRO,PP,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,63.33,0.00,63.33
2019,4,2019-04-16 15:41:24+00:00,EDNA HENRIQUE,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,10.80,0.00,10.80
2019,4,2019-04-16 15:39:27+00:00,EDNA HENRIQUE,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,95.92,0.00,95.92
2019,4,2019-04-16 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,37130481000160,SAO JOAO POSTOS,1057.53,0.00,1057.53
2019,4,2019-04-16 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597001411,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,221.15,0.00,221.15
2019,4,2019-04-16 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1693.39,0.00,1693.39
2019,4,2019-04-16 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01875781000120,ELO COMERCIO E SERVICOS LTDA,242.27,0.00,242.27
2019,4,2019-04-16 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.28,0.00,11.28
2019,4,2019-04-16 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.93,0.00,8.93
2019,4,2019-04-16 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,31896653000124,GENILSON LUIZ CIPRIANO JOAQUIM,120.00,0.00,120.00
2019,4,2019-04-16 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,12.73,0.00,12.73
2019,4,2019-04-16 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09095183000140,Energisa Paraíba Distribuidora de Energia S.A.,444.94,9.09,435.85
2019,4,2019-04-16 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08202116000115,AUTO POSTO AEROPORTO LTDA,140.09,0.00,140.09
2019,4,2019-04-16 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,960.38,0.00,960.38
2019,4,2019-04-16 00:00:00+00:00,EFRAIM FILHO,DEM,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007614,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,4,2019-04-16 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,26760385000189,MAGAZINE COMERCIO DE PAPELARIA EIRELI-ME,86.47,0.00,86.47
2019,4,2019-04-16 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1693.39,0.00,1693.39
2019,4,2019-04-16 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.37,0.00,11.37
2019,3,2019-04-16 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,20409947000168,Ulisses Leandro Carvalho Neto,1800.00,0.00,1800.00
2019,3,2019-04-16 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,33099204000180,EMERSOM VASCONCELOS SILVA FERREIRA,300.00,0.00,300.00
2019,4,2019-04-15 17:23:27+00:00,AGUINALDO RIBEIRO,PP,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,63.33,0.00,63.33
2019,4,2019-04-15 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,8000.00,0.00,8000.00
2019,4,2019-04-15 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,PASSAGENS AÉREAS,02012862000160,TAM LINHAS AEREAS S/A.,627.41,0.00,627.41
2019,4,2019-04-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,18071380000110,CBL-CABO BRANCO LOGÍSTICO SERVIÇOS E COMÉRCIO LTDA,200.00,0.00,200.00
2019,4,2019-04-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597005085,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,90.03,0.00,90.03
2019,4,2019-04-15 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,40.00,0.00,40.00
2019,4,2019-04-15 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,728.49,0.00,728.49
2019,4,2019-04-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,900.85,0.00,900.85
2019,4,2019-04-15 00:00:00+00:00,EFRAIM FILHO,DEM,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,1500.00,0.00,1500.00
2019,4,2019-04-15 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,728.49,0.00,728.49
2019,4,2019-04-15 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,35.00,0.00,35.00
2019,4,2019-04-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,100.00,0.00,100.00
2019,4,2019-04-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,234.57,0.00,234.57
2019,4,2019-04-15 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006995,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,221.42,0.00,221.42
2019,4,2019-04-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09123654000187,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,128.54,0.00,128.54
2019,4,2019-04-15 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,TELEFONIA,02421421000111,TIM S/A,704.86,49.10,655.76
2019,4,2019-04-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,59.00,0.00,59.00
2019,4,2019-04-15 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,2500.00,0.00,2500.00
2019,4,2019-04-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,59.00,0.00,59.00
2019,4,2019-04-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09125965000185,DN COMERCIO DE COMBUSTIVEIS LTDA,100.00,0.00,100.00
2019,4,2019-04-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1363.30,0.00,1363.30
2019,4,2019-04-15 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09307232000161,POSTO DE COMBUSTIVEL SHOPPING LTDA,140.01,0.00,140.01
2019,4,2019-04-15 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1718.85,0.00,1718.85
2019,4,2019-04-15 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,4000.00,0.00,4000.00
2019,4,2019-04-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,848.49,0.00,848.49
2019,4,2019-04-15 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,4,2019-04-15 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03482208000182,AUTO POSTO JK LTDA,192.62,0.00,192.62
2019,4,2019-04-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.35,0.00,11.35
2019,4,2019-04-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.19,0.00,11.19
2019,4,2019-04-15 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,7500.00,0.00,7500.00
2019,4,2019-04-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,9.01,0.00,9.01
2019,4,2019-04-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,7.94,0.00,7.94
2019,4,2019-04-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,TELEFONIA,05423963000111,OI MÓVEL S.A,99.90,0.00,99.90
2019,3,2019-04-15 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,20174243000153,GUIA SERVIÇOS DE COMUNICAÇÃO LTDA - ME,3680.00,0.00,3680.00
2019,4,2019-04-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08381059000260,FERREIRA COMERCIO DE DERV DE PET. LTDA,195.00,0.00,195.00
2019,4,2019-04-14 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08735891000136,POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,200.00,0.00,200.00
2019,4,2019-04-14 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",60537263089981,ALLPARK EMPREEND. PARTIC. E SERV. S/A,123.00,0.00,123.00
2019,4,2019-04-14 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,31169785000154,PH RESTAURANTE LTDA,85.00,0.00,85.00
2019,4,2019-04-14 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,06099708000470,A SOUZA FECHINE E CIA LTDA,163.73,0.00,163.73
2019,4,2019-04-13 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,22389353000168,GS COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA - EPP,198.72,0.00,198.72
2019,4,2019-04-13 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09323379000145,FARIAS COM DE COMBUSTIVEIS LTDA,275.00,0.00,275.00
2019,4,2019-04-13 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,26645405000170,FAUSTO E MANOEL PONTAO RESTAURANTE E CHOPPERIA LT,127.70,0.00,127.70
2019,4,2019-04-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.00,0.00,11.00
2019,4,2019-04-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,6.58,0.00,6.58
2019,4,2019-04-12 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,18.00,0.00,18.00
2019,4,2019-04-12 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,449.49,0.00,449.49
2019,4,2019-04-12 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.31,0.00,11.31
2019,4,2019-04-12 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.82,0.00,8.82
2019,4,2019-04-12 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.78,0.00,8.78
2019,4,2019-04-12 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1545.89,0.00,1545.89
2019,4,2019-04-12 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,12928917000130,POSTO DE COMBUSTIVEIS PRESIDENTE LTDA,185.02,0.00,185.02
2019,4,2019-04-12 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,47508411122855,CIA BRASILEIRA DE DISTRIBUICAO,170.55,0.00,170.55
2019,4,2019-04-12 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,03482208000182,AUTO POSTO JK LTDA,270.00,0.00,270.00
2019,4,2019-04-12 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,10702904000112,COMERCIAL DE COMBUSTÍVEL MAM LTDA,156.34,0.00,156.34
2019,4,2019-04-12 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,739.49,0.00,739.49
2019,4,2019-04-12 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1736.79,0.00,1736.79
2019,4,2019-04-12 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1424.85,0.00,1424.85
2019,3,2019-04-12 00:00:00+00:00,EFRAIM FILHO,DEM,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,24032577000143,FRANCISCO DE ASSIS SOARES DO REGO-ME,500.00,0.00,500.00
2019,4,2019-04-11 16:50:14+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,60.61,0.00,60.61
2019,4,2019-04-11 16:34:15+00:00,WELLINGTON ROBERTO,PL,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,14.85,0.00,14.85
2019,4,2019-04-11 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.24,0.00,11.24
2019,4,2019-04-11 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",05560288000172,EPC - EMPRESA PARAIBANA PRESTADORA DE SERVICOS COMBINADOS A CONVENIOS LTDA,1000.00,0.00,1000.00
2019,4,2019-04-11 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,863.49,0.00,863.49
2019,4,2019-04-11 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,45543915032547,CARREFOUR COM. E IND. LTDA,116.91,0.00,116.91
2019,4,2019-04-11 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.99,0.00,8.99
2019,4,2019-04-11 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00595058000125,POSTO 212 SUL LTDA,220.14,0.00,220.14
2019,4,2019-04-11 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,TELEFONIA,40432544006420,CLARO S.A.,194.99,0.00,194.99
2019,4,2019-04-11 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,13.51,0.00,13.51
2019,4,2019-04-11 00:00:00+00:00,EFRAIM FILHO,DEM,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007614,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,4,2019-04-11 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,07286731000194,SILT SELF SERVICE EIRELI ME,6.20,0.00,6.20
2019,4,2019-04-11 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09307232000161,POSTO DE COMBUSTIVEL SHOPPING LTDA,177.13,0.00,177.13
2019,3,2019-04-11 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13193071000108,ROBERTO CLEBIO MESSIAS LEITAO FILHO - ME,2700.00,0.00,2700.00
2019,3,2019-04-11 00:00:00+00:00,HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11630318000172,LINDERLANDIO BARBOSA ME,600.00,0.00,600.00
2019,4,2019-04-10 16:45:01+00:00,RUY CARNEIRO,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,31.07,0.00,31.07
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,07656688000101,GRAFTEC,100.00,0.00,100.00
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,TELEFONIA,40432544006420,CLARO S.A.,197.60,46.04,151.56
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09125965000185,DN COMERCIO DE COMBUSTIVEIS LTDA,150.00,0.00,150.00
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,TELEFONIA,02558157000162,TELEFÔNICA BRASIL S.A. - VIVO,509.97,0.00,509.97
2019,4,2019-04-10 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,07211715000132,ABASTEÇA COM. DE COMBUSTÍVEIS LTDA,100.00,0.00,100.00
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.95,0.00,8.95
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.84,0.00,8.84
2019,4,2019-04-10 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006995,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,160.67,0.00,160.67
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.64,0.00,8.64
2019,4,2019-04-10 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,191.60,0.00,191.60
2019,4,2019-04-10 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,07286731000194,SILT SELF SERVICE EIRELI ME,16.34,0.00,16.34
2019,4,2019-04-10 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,237.39,0.00,237.39
2019,4,2019-04-10 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,180.00,0.00,180.00
2019,4,2019-04-10 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,38.40,0.00,38.40
2019,4,2019-04-10 00:00:00+00:00,JULIAN LEMOS,PSL,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,31180570000134,Lucas Paulino de Sousa Nogueira,35000.00,0.00,35000.00
2019,4,2019-04-10 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,760.89,0.00,760.89
2019,4,2019-04-10 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,12.25,0.00,12.25
